Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Entrega_Atipica,Fecha_Futura_Invalida,Es_Venta_Fantasma,Categoria,Stock_Actual,Costo_Unitario_USD,Costo_Atipico,Bodega_Origen,Lead_Time_Dias_Clean,Ultima_Revision,Dias_Desde_Ultima_Revision,Rating_Producto_Prom,Rating_Logistica_Prom,Satisfaccion_NPS_Prom,Ticket_Soporte_Abierto,N_Feedbacks,Ingreso_Bruto,Margen_Utilidad_USD,Margen_Porcentual,Brecha_Entrega_Dias,Ratio_Soporte_Categoria
TRX-18556,PROD-2414,2024-12-12,11.0,740.8,52.36,17.0,En Camino,Medellín,App,False,False,False,Tablets,1414.0,107.89,False,Norte,27.5,2025-01-21,375.0,,,,False,0,8148.799999999999,6909.65,0.8479346652267818,-10.5,0.20235756385068762
TRX-18557,PROD-2853,2025-11-07,3.0,1248.25,16.18,27.0,Retrasado,Medellín,Online,False,False,False,Laptops,1662.0,815.87,False,Sur,5.0,2024-11-14,443.0,2.0,3.0,-4.8,False,1,3744.75,1280.9599999999998,0.3420682288537285,22.0,0.21533203125
TRX-18558,PROD-2991,2024-09-25,9.0,1214.62,56.64,13.0,Retrasado,Cali,WhatsApp,False,False,False,Smartphones,1982.0,890.7,False,Zona_Franca,10.0,2025-09-12,141.0,,,,False,0,10931.579999999998,2858.639999999999,0.2615029117474326,3.0,0.20174165457184326
TRX-18559,PROD-3053,2024-11-21,13.0,165.28,16.41,13.0,Perdido,Sin Ciudad,Físico,False,False,False,Accesorios,951.0,106.56,False,Bod-Ext-99,5.0,2024-03-12,690.0,,,,False,0,2148.64,746.95,0.3476385062178867,8.0,0.20368574199806014
TRX-18560,PROD-3157,2025-05-01,3.0,1694.05,37.88,14.0,Devuelto,Bogotá,Físico,False,False,False,Smartphones,1579.0,185.66,False,Occidente,0.0,2025-03-16,321.0,3.0,4.0,-19.4,False,1,5082.15,4487.29,0.8829511132099604,14.0,0.20174165457184326
TRX-18561,PROD-1502,2025-12-16,2.0,1200.15,22.68,26.0,En Camino,Bucaramanga,App,False,False,False,Monitores,558.0,888.81,False,Norte,5.0,2025-08-07,177.0,,,,False,0,2400.3,600.0000000000003,0.2499687539057619,21.0,0.20249520153550865
TRX-18562,PROD-2925,2025-09-06,9.0,1741.02,72.16,23.0,Retrasado,Barranquilla,Físico,False,False,False,Monitores,961.0,161.61,False,Bod-Ext-99,10.0,2025-11-10,82.0,,,,False,0,15669.18,14142.529999999999,0.9025698855970765,13.0,0.20249520153550865
TRX-18563,PROD-3907,2024-11-10,11.0,1736.59,87.84,8.0,Devuelto,Bogotá,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,1.0,2.0,18.6,False,1,19102.489999999998,,,,0.20959451741861793
TRX-18564,PROD-3178,2025-05-08,13.0,1096.38,59.9,15.0,Retrasado,Bogotá,App,False,False,False,Smartphones,787.0,662.9,False,Sur,5.0,2024-03-11,691.0,,,,False,0,14252.940000000002,5575.340000000002,0.3911712250244512,10.0,0.20174165457184326
TRX-18565,PROD-3778,2025-07-09,14.0,1822.46,43.96,11.0,En Camino,Bogotá,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,2.0,2.0,-43.9,False,1,25514.440000000002,,,,0.20959451741861793
TRX-18566,PROD-3182,2025-07-12,8.0,1698.33,99.68,13.0,Entregado,Medellín,Online,False,False,False,Smartphones,110.0,387.88,False,Sur,10.0,2025-06-18,227.0,4.0,3.0,64.3,False,1,13586.64,10383.919999999998,0.7642743165344779,3.0,0.20174165457184326
TRX-18567,PROD-2197,2025-07-17,8.0,1916.66,7.01,21.0,Retrasado,Barranquilla,WhatsApp,False,False,False,Smartphones,309.0,1211.36,False,Zona_Franca,27.5,2025-07-21,194.0,,,,False,0,15333.28,5635.390000000001,0.36752671313639357,-6.5,0.20174165457184326
TRX-18568,PROD-2851,2025-04-03,2.0,1702.49,52.36,20.0,Devuelto,Bogotá,Físico,False,False,False,Laptops,374.0,261.0,False,Sur,3.0,2024-07-16,564.0,,,,False,0,3404.98,2830.62,0.8313176582534992,17.0,0.21533203125
TRX-18569,PROD-3543,2025-12-10,6.0,1644.2,33.91,1.0,Perdido,Sin Ciudad,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,9865.2,,,,0.20959451741861793
TRX-18570,PROD-2507,2026-01-09,13.0,944.03,31.47,25.0,Perdido,Medellín,Físico,False,False,False,Tablets,347.0,1159.71,False,Occidente,0.0,2024-10-05,483.0,2.0,5.0,99.1,True,1,12272.39,-2835.310000000001,-0.23103160835012584,25.0,0.20235756385068762
TRX-18571,PROD-3757,2025-06-06,13.0,431.94,38.84,2.0,En Camino,Sin Ciudad,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,2.5,3.5,29.05,True,2,5615.22,,,,0.20959451741861793
TRX-18572,PROD-3839,2025-12-09,5.0,1822.31,26.91,11.0,Sin Información,Bogotá,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,1.0,5.0,-74.0,True,1,9111.55,,,,0.20959451741861793
TRX-18573,PROD-1268,2025-10-15,14.0,1447.87,30.1,14.0,Entregado,Bogotá,WhatsApp,False,False,False,Smartphones,614.0,246.42,False,Sur,10.0,2025-11-12,80.0,3.0,2.0,27.6,True,1,20270.18,16790.199999999997,0.828320222119389,4.0,0.20174165457184326
TRX-18574,PROD-1771,2025-01-03,12.0,570.68,29.48,5.0,Retrasado,Sin Ciudad,Online,False,False,False,Monitores,1801.0,1053.47,False,Sur,27.5,2025-08-13,171.0,,,,False,0,6848.16,-5822.960000000001,-0.8502955538422001,-22.5,0.20249520153550865
TRX-18575,PROD-2875,2025-10-25,2.0,688.58,53.05,7.0,Sin Información,Bucaramanga,App,False,False,False,Sin Categoría,1074.0,544.39,False,Bod-Ext-99,5.0,2025-11-08,84.0,2.0,2.0,60.0,True,1,1377.16,235.3300000000001,0.17088065293793028,2.0,0.20517737296260785
TRX-18576,PROD-1357,2025-09-23,5.0,1375.3,42.15,24.0,Retrasado,Medellín,Online,False,False,False,Sin Categoría,212.0,728.14,False,Sur,5.0,2025-03-21,316.0,,,,False,0,6876.5,3193.6499999999996,0.46442957900094517,19.0,0.20517737296260785
TRX-18577,PROD-1328,2025-02-15,4.0,960.86,65.73,16.0,Entregado,Medellín,Online,False,False,False,Sin Categoría,1606.0,330.48,False,Zona_Franca,10.0,2024-05-31,610.0,3.0,3.0,25.8,True,1,3843.44,2455.79,0.638956247528256,6.0,0.20517737296260785
TRX-18578,PROD-2600,2025-07-09,9.0,172.15,53.87,11.0,En Camino,Medellín,App,False,False,False,Sin Categoría,1074.0,1079.02,False,Zona_Franca,5.0,2025-12-22,40.0,,,,False,0,1549.3500000000001,-8215.7,-5.302675315454868,6.0,0.20517737296260785
TRX-18579,PROD-1732,2025-06-06,12.0,291.48,22.43,26.0,En Camino,Bogotá,App,False,False,False,Laptops,110.0,84.81,False,Zona_Franca,10.0,2024-07-19,561.0,,,,False,0,3497.76,2457.61,0.7026239650519189,16.0,0.21533203125
TRX-18580,PROD-2181,2025-07-28,1.0,1493.84,52.36,15.0,Devuelto,Barranquilla,Físico,False,False,False,Sin Categoría,1100.0,566.14,False,Zona_Franca,3.0,2024-04-27,644.0,,,,False,0,1493.84,875.3399999999999,0.5859663685535265,12.0,0.20517737296260785
TRX-18581,PROD-1315,2025-06-27,6.0,663.85,81.95,4.0,Devuelto,Medellín,WhatsApp,False,False,False,Sin Categoría,1795.0,879.39,False,Norte,5.0,2024-11-14,443.0,3.0,3.0,4.3,False,1,3983.1000000000004,-1375.1899999999998,-0.34525620747658853,-1.0,0.20517737296260785
TRX-18582,PROD-1447,2025-12-30,7.0,1020.22,49.86,10.0,Devuelto,Medellín,Físico,False,False,False,Laptops,22.0,1009.66,False,Norte,3.0,2024-07-30,550.0,,,,False,0,7141.54,24.060000000000414,0.0033690212475181005,7.0,0.21533203125
TRX-18583,PROD-1674,2025-03-30,12.0,1535.58,19.56,1.0,En Camino,Barranquilla,Online,False,False,False,Accesorios,1947.0,318.02,False,Norte,5.0,2025-01-07,389.0,,,,False,0,18426.96,14591.16,0.7918376118469894,-4.0,0.20368574199806014
TRX-18584,PROD-2130,2025-11-02,6.0,1504.84,20.85,7.0,Retrasado,Cali,WhatsApp,False,False,False,Tablets,533.0,1405.45,False,Zona_Franca,3.0,2024-04-22,649.0,,,,False,0,9029.039999999999,575.4899999999992,0.06373767310810444,4.0,0.20235756385068762
TRX-18585,PROD-1458,2025-03-19,5.0,342.36,80.71,12.0,Perdido,Bucaramanga,Físico,False,False,False,Smartphones,1262.0,1255.7,False,Norte,0.0,2025-04-23,283.0,,,,False,0,1711.8000000000002,-4647.41,-2.7149258090898467,12.0,0.20174165457184326
TRX-18586,PROD-3855,2024-10-08,12.0,205.8,71.78,29.0,En Camino,Barranquilla,App,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,2469.6000000000004,,,,0.20959451741861793
TRX-18587,PROD-1606,2025-11-08,4.0,1186.39,53.12,26.0,Entregado,Bucaramanga,App,False,False,False,Smartphones,719.0,164.96,False,Norte,0.0,2025-01-23,373.0,,,,False,0,4745.56,4032.6000000000004,0.8497627255792783,26.0,0.20174165457184326
TRX-18588,PROD-3032,2026-01-11,5.0,1485.85,34.08,11.0,Perdido,Bogotá,Físico,False,False,False,Smartphones,611.0,490.42,False,Norte,27.5,2025-03-09,328.0,,,,False,0,7429.25,4943.07,0.6653524918396877,-16.5,0.20174165457184326
TRX-18589,PROD-1616,2025-10-02,9.0,306.59,48.75,11.0,En Camino,Medellín,WhatsApp,False,False,False,Laptops,437.0,1412.37,False,Norte,10.0,2025-12-05,57.0,,,,False,0,2759.31,-10000.77,-3.624373484675517,1.0,0.21533203125
TRX-18590,PROD-1836,2024-12-17,5.0,750.19,65.47,25.0,Sin Información,Medellín,Online,False,False,False,Smartphones,147.0,886.82,False,Occidente,5.0,2025-05-17,259.0,,,,False,0,3750.9500000000003,-748.62,-0.19958143936869324,20.0,0.20174165457184326
TRX-18591,PROD-3132,2025-05-28,10.0,1741.85,88.53,17.0,En Camino,Cali,WhatsApp,False,False,False,Laptops,1109.0,892.11,False,Occidente,10.0,2024-07-18,562.0,4.0,3.0,62.15,False,2,17418.5,8408.869999999999,0.4827551166862818,7.0,0.21533203125
TRX-18592,PROD-3569,2025-12-20,8.0,1889.0,52.36,1.0,Devuelto,Medellín,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,5.0,2.0,47.4,False,1,15112.0,,,,0.20959451741861793
TRX-18593,PROD-1092,2025-04-27,7.0,913.6,57.81,15.0,Retrasado,Barranquilla,App,False,False,False,Tablets,611.0,871.58,False,Norte,5.0,2024-05-08,633.0,,,,False,0,6395.2,236.32999999999987,0.036954278208656474,10.0,0.20235756385068762
TRX-18594,PROD-2200,2024-11-03,4.0,168.24,31.29,23.0,Sin Información,Bogotá,App,False,False,False,Monitores,961.0,1331.34,False,Bod-Ext-99,0.0,2024-09-30,488.0,4.0,3.0,-61.4,False,1,672.96,-4683.69,-6.959834165477888,23.0,0.20249520153550865
TRX-18595,PROD-2706,2025-04-04,10.0,522.82,9.06,25.0,Retrasado,Bucaramanga,Online,False,False,False,Smartphones,1623.0,875.35,False,Norte,10.0,2024-04-12,659.0,,,,False,0,5228.200000000001,-3534.3599999999997,-0.6760185149764736,15.0,0.20174165457184326
TRX-18596,PROD-3795,2025-08-15,5.0,473.61,21.67,21.0,Perdido,Cali,App,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,2368.05,,,,0.20959451741861793
TRX-18597,PROD-3217,2025-09-30,7.0,485.54,66.77,20.0,En Camino,Medellín,Online,False,False,False,Laptops,1996.0,237.6,False,Zona_Franca,0.0,2025-04-04,302.0,4.0,5.0,-0.1,True,1,3398.78,1668.8100000000002,0.49100265389345593,20.0,0.21533203125
TRX-18598,PROD-1540,2025-12-31,6.0,992.82,20.24,22.0,Devuelto,Barranquilla,Online,False,False,False,Smartphones,1741.0,1108.82,False,Sur,5.0,2025-04-22,284.0,,,,False,0,5956.92,-716.2399999999993,-0.1202366323536323,17.0,0.20174165457184326
TRX-18599,PROD-2941,2025-03-04,13.0,1170.62,50.75,25.0,Sin Información,Bucaramanga,WhatsApp,False,False,False,Sin Categoría,1277.0,685.16,False,Norte,27.5,2024-08-30,519.0,,,,False,0,15218.059999999998,6260.229999999999,0.41136846615140166,-2.5,0.20517737296260785
TRX-18600,PROD-2420,2025-06-25,7.0,253.79,71.4,15.0,Entregado,Sin Ciudad,WhatsApp,True,False,False,Laptops,767.0,204.6,False,Occidente,27.5,2024-09-20,498.0,5.0,5.0,-3.7,True,1,1776.53,272.92999999999995,0.15363095472634852,-12.5,0.21533203125
TRX-18601,PROD-2720,2025-09-21,3.0,1779.82,34.28,18.0,En Camino,Bucaramanga,Físico,False,False,False,Laptops,1882.0,1348.56,False,Occidente,0.0,2024-11-05,452.0,2.0,3.0,-68.6,False,1,5339.46,1259.5,0.23588527678828944,18.0,0.21533203125
TRX-18602,PROD-2818,2025-01-30,10.0,1243.75,68.57,21.0,Devuelto,Bogotá,Físico,False,False,False,Tablets,1374.0,763.4,False,Occidente,3.0,2025-10-29,94.0,2.5,3.0,33.5,True,2,12437.5,4734.93,0.3806978894472362,18.0,0.20235756385068762
TRX-18603,PROD-3640,2025-06-12,3.0,1198.53,60.2,4.0,Entregado,Bogotá,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,3595.59,,,,0.20959451741861793
TRX-18604,PROD-1087,2026-01-15,2.0,1974.69,52.36,29.0,Entregado,Sin Ciudad,Físico,False,False,False,Laptops,634.0,548.74,False,Zona_Franca,0.0,2025-01-30,366.0,1.0,3.0,39.3,False,1,3949.38,2799.54,0.7088555672029534,29.0,0.21533203125
TRX-18605,PROD-2194,2025-03-18,14.0,1260.01,46.7,19.0,Perdido,Barranquilla,App,False,False,False,Tablets,1424.0,1244.8,False,Norte,27.5,2024-05-12,629.0,,,,False,0,17640.14,166.24000000000052,0.009423961487834026,-8.5,0.20235756385068762
TRX-18606,PROD-1774,2026-01-02,3.0,1858.63,90.24,5.0,Retrasado,Cali,Online,False,False,False,Tablets,1637.0,845.45,False,Zona_Franca,5.0,2025-10-21,102.0,3.0,4.0,54.4,False,1,5575.89,2949.3,0.5289379812012074,0.0,0.20235756385068762
TRX-18607,PROD-1257,2025-12-26,11.0,579.65,70.75,14.0,Retrasado,Bucaramanga,Online,False,False,False,Laptops,1446.0,171.99,False,Occidente,27.5,2024-08-30,519.0,,,,False,0,6376.15,4413.509999999999,0.6921904283933094,-13.5,0.21533203125
TRX-18608,PROD-1090,2025-06-14,10.0,487.86,39.26,23.0,Perdido,Bucaramanga,Físico,False,False,False,Sin Categoría,256.0,1400.75,False,Bod-Ext-99,3.0,2025-11-07,85.0,3.0,3.0,-17.1,False,1,4878.6,-9168.16,-1.8792604435698765,20.0,0.20517737296260785
TRX-18609,PROD-1951,2024-10-19,13.0,1037.87,81.41,13.0,En Camino,Barranquilla,WhatsApp,False,False,False,Accesorios,238.0,526.79,False,Norte,27.5,2025-12-05,57.0,1.0,2.0,-40.0,True,1,13492.309999999998,6562.629999999999,0.48639780734359056,-14.5,0.20368574199806014
TRX-18610,PROD-3128,2025-12-28,1.0,1022.13,75.12,27.0,Sin Información,Cali,Online,False,False,False,Smartphones,1455.0,458.14,False,Occidente,3.0,2024-12-13,414.0,,,,False,0,1022.13,488.87,0.47828554097815346,24.0,0.20174165457184326
TRX-18611,PROD-3640,2025-10-13,13.0,460.7,80.21,19.0,Devuelto,Medellín,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,5989.099999999999,,,,0.20959451741861793
TRX-18612,PROD-2375,2024-12-16,9.0,1402.31,65.89,19.0,Sin Información,Medellín,WhatsApp,False,False,False,Monitores,961.0,1402.66,False,Sur,10.0,2024-06-17,593.0,,,,False,0,12620.789999999999,-69.04000000000123,-0.005470339019982206,9.0,0.20249520153550865
TRX-18613,PROD-2686,2025-04-06,2.0,68.97,41.04,16.0,Sin Información,Medellín,WhatsApp,False,False,False,Accesorios,1863.0,553.09,False,Norte,27.5,2025-03-19,318.0,,,,False,0,137.94,-1009.28,-7.316804407713499,-11.5,0.20368574199806014
TRX-18614,PROD-3370,2025-08-04,12.0,1384.35,38.11,22.0,Retrasado,Cali,Online,False,False,False,Accesorios,726.0,764.82,False,Occidente,5.0,2024-06-18,592.0,,,,False,0,16612.199999999997,7396.249999999999,0.4452300116781643,17.0,0.20368574199806014
TRX-18615,PROD-2404,2025-05-23,13.0,919.78,67.14,21.0,Sin Información,Medellín,Físico,False,False,False,Tablets,1003.0,222.86,False,Sur,0.0,2025-08-21,163.0,2.0,4.0,38.9,False,1,11957.14,8992.82,0.7520878738561227,21.0,0.20235756385068762
TRX-18616,PROD-3685,2026-01-04,3.0,1381.12,52.36,19.0,Perdido,Bogotá,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,4143.36,,,,0.20959451741861793
TRX-18617,PROD-3646,2025-09-25,5.0,959.39,17.44,1.0,Retrasado,Bogotá,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,4796.95,,,,0.20959451741861793
TRX-18618,PROD-2336,2025-08-30,10.0,1954.89,82.89,10.0,Retrasado,Bucaramanga,Online,False,False,False,Smartphones,1783.0,681.32,False,Norte,5.0,2025-05-14,262.0,,,,False,0,19548.9,12652.810000000001,0.647238975082997,5.0,0.20174165457184326
TRX-18619,PROD-2991,2025-03-18,12.0,676.02,40.18,2.0,Retrasado,Bogotá,Físico,False,False,False,Smartphones,1982.0,890.7,False,Zona_Franca,10.0,2025-09-12,141.0,,,,False,0,8112.24,-2616.3400000000006,-0.3225175783753933,-8.0,0.20174165457184326
TRX-18620,PROD-3430,2025-01-30,4.0,1965.32,64.89,15.0,En Camino,Bogotá,WhatsApp,False,False,False,Accesorios,1772.0,1068.48,False,Norte,3.0,2024-04-04,667.0,,,,False,0,7861.28,3522.47,0.44807842997578,12.0,0.20368574199806014
TRX-18621,PROD-3727,2025-02-14,13.0,139.3,52.41,19.0,Perdido,Bogotá,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,1810.9,,,,0.20959451741861793
TRX-18622,PROD-3854,2024-12-14,5.0,1370.68,54.34,4.0,Retrasado,Barranquilla,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,6853.400000000001,,,,0.20959451741861793
TRX-18623,PROD-3171,2025-09-17,6.0,913.9,75.11,21.0,Retrasado,Bogotá,Online,False,False,False,Laptops,105.0,258.62,False,Occidente,3.0,2025-07-16,199.0,,,,False,0,5483.4,3856.5699999999997,0.7033172848962322,18.0,0.21533203125
TRX-18624,PROD-3246,2024-12-19,5.0,1646.05,64.53,26.0,Perdido,Medellín,Físico,False,False,False,Laptops,1873.0,529.83,False,Sur,5.0,2024-03-07,695.0,,,,False,0,8230.25,5516.569999999999,0.6702797606391055,21.0,0.21533203125
TRX-18625,PROD-2823,2024-10-12,10.0,1581.34,28.78,25.0,Entregado,Cali,Online,False,False,False,Accesorios,987.0,424.26,False,Norte,5.0,2025-04-10,296.0,4.0,1.0,99.6,False,1,15813.4,11542.019999999999,0.7298885755119076,20.0,0.20368574199806014
TRX-18626,PROD-2875,2025-05-10,1.0,1602.42,12.05,4.0,Sin Información,Cali,Online,False,False,False,Sin Categoría,1074.0,544.39,False,Bod-Ext-99,5.0,2025-11-08,84.0,,,,False,0,1602.42,1045.9800000000002,0.6527502152993598,-1.0,0.20517737296260785
TRX-18627,PROD-2245,2025-12-26,6.0,198.53,84.82,12.0,En Camino,Medellín,WhatsApp,False,False,False,Sin Categoría,26.0,664.47,False,Occidente,27.5,2026-01-05,26.0,4.0,1.5,-44.6,True,2,1191.18,-2880.4600000000005,-2.4181567857082897,-15.5,0.20517737296260785
TRX-18628,PROD-3323,2026-01-08,9.0,1646.51,52.36,25.0,En Camino,Bogotá,Online,False,False,False,Sin Categoría,1044.0,958.91,False,Sur,0.0,2025-10-04,119.0,,,,False,0,14818.59,6136.040000000001,0.41407718278189765,25.0,0.20517737296260785
TRX-18629,PROD-1540,2025-01-26,3.0,435.94,89.06,21.0,Sin Información,Barranquilla,Online,False,False,False,Smartphones,1741.0,1108.82,False,Sur,5.0,2025-04-22,284.0,,,,False,0,1307.82,-2107.7,-1.611613218944503,16.0,0.20174165457184326
TRX-18630,PROD-2255,2026-01-06,2.0,61.1,20.63,29.0,Devuelto,Sin Ciudad,Online,False,False,False,Tablets,1352.0,545.68,False,Norte,5.0,2025-12-24,38.0,3.0,5.0,-77.0,True,1,122.2,-989.7899999999998,-8.09975450081833,24.0,0.20235756385068762
TRX-18631,PROD-1703,2026-02-02,6.0,443.3,34.4,19.0,Devuelto,Sin Ciudad,WhatsApp,False,True,False,Sin Categoría,543.0,192.11,False,Zona_Franca,3.0,2025-05-29,247.0,5.0,4.0,43.3,True,1,2659.8,1472.7399999999998,0.5537032859613503,16.0,0.20517737296260785
TRX-18632,PROD-2064,2025-09-11,12.0,963.78,31.82,23.0,Sin Información,Sin Ciudad,App,False,False,False,Laptops,128.0,1213.48,False,Bod-Ext-99,27.5,2025-01-17,379.0,5.0,2.0,-66.8,False,1,11565.36,-3028.2200000000007,-0.2618353427822394,-4.5,0.21533203125
TRX-18633,PROD-1928,2025-11-12,14.0,1486.8,94.06,24.0,Entregado,Cali,WhatsApp,False,False,False,Laptops,1849.0,208.07,False,Bod-Ext-99,5.0,2024-03-19,683.0,2.5,3.0,26.85,True,2,20815.2,17808.16,0.855536338829317,19.0,0.21533203125
TRX-18634,PROD-2983,2024-11-12,3.0,445.08,24.45,9.0,Devuelto,Sin Ciudad,Online,False,False,False,Smartphones,923.0,131.51,False,Norte,5.0,2024-05-15,626.0,,,,False,0,1335.24,916.26,0.6862137143884245,4.0,0.20174165457184326
TRX-18635,PROD-2523,2024-12-19,4.0,234.89,20.82,25.0,Retrasado,Barranquilla,App,False,False,False,Monitores,614.0,1310.82,False,Bod-Ext-99,27.5,2024-04-02,669.0,,,,False,0,939.56,-4324.539999999999,-4.60272893694921,-2.5,0.20249520153550865
TRX-18636,PROD-2180,2025-03-11,6.0,1295.47,22.27,22.0,Retrasado,Medellín,WhatsApp,False,False,False,Laptops,967.0,971.69,False,Norte,10.0,2026-01-28,3.0,,,,False,0,7772.82,1920.4099999999999,0.24706734492758098,12.0,0.21533203125
TRX-18637,PROD-1193,2024-11-24,12.0,1967.96,74.34,16.0,Sin Información,Medellín,WhatsApp,False,False,False,Smartphones,225.0,857.71,False,Zona_Franca,10.0,2025-12-19,43.0,,,,False,0,23615.52,13248.66,0.5610149596536514,6.0,0.20174165457184326
TRX-18638,PROD-1607,2024-12-20,13.0,1205.73,89.36,15.0,Devuelto,Bucaramanga,App,False,False,False,Sin Categoría,730.0,870.48,False,Bod-Ext-99,3.0,2024-09-01,517.0,1.0,5.0,-35.3,True,1,15674.49,4268.89,0.2723463410930755,12.0,0.20517737296260785
TRX-18639,PROD-2446,2025-03-30,12.0,1385.2,42.37,9.0,Sin Información,Barranquilla,App,False,False,False,Sin Categoría,1074.0,796.38,False,Bod-Ext-99,27.5,2024-03-14,688.0,,,,False,0,16622.4,7023.47,0.42253044085089997,-18.5,0.20517737296260785
TRX-18640,PROD-2164,2025-03-31,6.0,1126.72,52.36,19.0,En Camino,Bogotá,App,False,False,False,Monitores,512.0,207.59,False,Norte,10.0,2025-11-09,83.0,,,,False,0,6760.32,5462.42,0.808012046767017,9.0,0.20249520153550865
TRX-18641,PROD-2867,2025-10-14,12.0,1566.87,17.93,18.0,Entregado,Bucaramanga,App,False,False,False,Monitores,545.0,1417.33,False,Norte,0.0,2025-01-26,370.0,1.0,2.0,-62.0,False,1,18802.44,1776.5499999999995,0.09448507746866894,18.0,0.20249520153550865
TRX-18642,PROD-1681,2024-12-20,2.0,1951.85,60.64,21.0,Retrasado,Cali,Físico,False,False,False,Monitores,1074.0,166.15,False,Bod-Ext-99,3.0,2025-03-18,319.0,1.0,1.0,-37.6,True,1,3903.7,3510.7599999999998,0.8993416502292696,18.0,0.20249520153550865
TRX-18643,PROD-3533,2025-09-05,13.0,1092.82,24.94,7.0,Entregado,Medellín,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,14206.66,,,,0.20959451741861793
TRX-18644,PROD-1658,2025-08-20,13.0,839.41,11.09,27.0,Devuelto,Medellín,Físico,False,False,False,Accesorios,311.0,1248.19,False,Bod-Ext-99,0.0,2024-03-08,694.0,2.5,3.0,77.44999999999999,True,2,10912.33,-5325.230000000001,-0.48800118764736783,27.0,0.20368574199806014
TRX-18645,PROD-3915,2024-10-18,3.0,1722.08,89.19,16.0,Perdido,Medellín,App,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,5166.24,,,,0.20959451741861793
TRX-18646,PROD-3192,2025-03-17,13.0,1939.76,87.73,15.0,Sin Información,Sin Ciudad,Online,False,False,False,Tablets,1190.0,1020.44,False,Norte,0.0,2025-06-22,223.0,3.0,5.0,67.1,True,1,25216.88,11863.43,0.47045590096792306,15.0,0.20235756385068762
TRX-18647,PROD-2168,2025-09-21,9.0,267.07,97.71,23.0,Sin Información,Bogotá,Online,False,False,False,Smartphones,1578.0,546.76,False,Bod-Ext-99,0.0,2024-10-13,475.0,,,,False,0,2403.63,-2614.92,-1.0879045443766304,23.0,0.20174165457184326
TRX-18648,PROD-1746,2025-06-13,2.0,1160.56,50.03,11.0,Entregado,Barranquilla,Online,False,False,False,Smartphones,449.0,843.05,False,Norte,10.0,2024-12-08,419.0,3.0,3.0,16.1,True,1,2321.12,584.99,0.2520291928034742,1.0,0.20174165457184326
TRX-18649,PROD-1718,2025-10-16,3.0,1587.0,32.93,6.0,Entregado,Bogotá,WhatsApp,False,False,False,Sin Categoría,1323.0,569.3,False,Norte,0.0,2024-06-25,585.0,3.0,4.0,-66.6,True,1,4761.0,3020.1700000000005,0.6343562276832599,6.0,0.20517737296260785
TRX-18650,PROD-3900,2025-10-22,9.0,1071.35,78.13,3.0,Devuelto,Barranquilla,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,9642.15,,,,0.20959451741861793
TRX-18651,PROD-3837,2024-11-03,4.0,824.3,22.15,14.0,Devuelto,Bogotá,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,3297.2,,,,0.20959451741861793
TRX-18652,PROD-3729,2026-01-18,1.0,1313.91,52.36,6.0,Retrasado,Bogotá,App,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,1.0,5.0,-78.5,True,1,1313.91,,,,0.20959451741861793
