Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Entrega_Atipica,Fecha_Futura_Invalida,Es_Venta_Fantasma
TRX-19143,PROD-3129,2025-04-27,3.0,1412.43,78.26,13.0,Entregado,Bucaramanga,Online,False,False,False
TRX-19144,PROD-3016,2025-08-09,10.0,927.32,52.36,20.0,Entregado,Medellín,Online,False,False,False
TRX-19145,PROD-2908,2025-08-26,7.0,241.12,56.17,18.0,Entregado,Medellín,App,False,False,False
TRX-19146,PROD-1827,2025-04-17,12.0,372.39,10.83,10.0,Sin Información,Medellín,Online,False,False,False
TRX-19147,PROD-2202,2025-02-22,4.0,499.53,5.16,13.0,Perdido,Bogotá,Físico,False,False,False
TRX-19148,PROD-3711,2026-01-15,1.0,135.83,93.88,5.0,Sin Información,Sin Ciudad,App,False,False,True
TRX-19149,PROD-3039,2025-03-22,5.0,1425.65,75.51,23.0,Sin Información,Sin Ciudad,WhatsApp,False,False,False
TRX-19150,PROD-3008,2025-04-22,8.0,741.11,70.21,13.0,En Camino,Bogotá,Online,False,False,False
TRX-19151,PROD-3067,2025-06-22,3.0,196.11,46.66,9.0,Entregado,Medellín,Online,False,False,False
TRX-19152,PROD-2071,2025-12-07,10.0,1641.72,27.67,1.0,Retrasado,Medellín,App,False,False,False
TRX-19153,PROD-3221,2025-04-13,4.0,1370.47,69.59,26.0,En Camino,Bogotá,Online,False,False,False
TRX-19154,PROD-2407,2025-04-15,3.0,909.93,62.79,29.0,Sin Información,Barranquilla,Online,False,False,False
TRX-19155,PROD-3214,2026-01-08,10.0,502.38,74.0,22.0,En Camino,Medellín,Online,False,False,False
TRX-19156,PROD-3238,2025-10-31,14.0,311.97,52.36,6.0,Sin Información,Bogotá,Físico,False,False,False
TRX-19157,PROD-1072,2025-10-11,14.0,922.16,39.75,1.0,En Camino,Bucaramanga,App,False,False,False
TRX-19158,PROD-1129,2025-02-22,8.0,1771.64,98.76,18.0,Entregado,Bucaramanga,App,False,False,False
TRX-19159,PROD-2762,2025-03-11,10.0,384.91,11.37,27.0,Devuelto,Bogotá,Físico,False,False,False
TRX-19160,PROD-1487,2025-11-25,8.0,1141.63,12.57,16.0,Retrasado,Barranquilla,App,False,False,False
TRX-19161,PROD-2571,2025-05-21,14.0,1923.76,92.1,8.0,Retrasado,Bucaramanga,WhatsApp,False,False,False
TRX-19162,PROD-2843,2025-07-06,4.0,1277.86,66.53,6.0,Devuelto,Medellín,Online,False,False,False
TRX-19163,PROD-2288,2025-05-25,11.0,885.53,36.0,13.0,Retrasado,Bogotá,Físico,False,False,False
TRX-19164,PROD-2541,2025-08-09,2.0,1435.58,77.39,17.0,Entregado,Bogotá,WhatsApp,False,False,False
TRX-19165,PROD-2812,2025-12-02,12.0,1650.91,48.01,26.0,En Camino,Barranquilla,Físico,False,False,False
TRX-19166,PROD-2882,2024-12-11,3.0,1185.13,7.01,13.0,Devuelto,Bogotá,Físico,False,False,False
TRX-19167,PROD-1147,2026-01-31,3.0,1744.95,66.85,10.0,En Camino,Bucaramanga,App,False,False,False
TRX-19168,PROD-1134,2024-12-23,4.0,1034.04,52.36,27.0,Sin Información,Bogotá,WhatsApp,False,False,False
TRX-19169,PROD-1724,2025-02-18,11.0,1661.76,28.1,6.0,Retrasado,Bucaramanga,WhatsApp,False,False,False
TRX-19170,PROD-3280,2024-10-22,13.0,1904.52,15.96,26.0,Perdido,Cali,Físico,False,False,False
TRX-19171,PROD-3700,2025-01-23,2.0,1007.47,26.4,23.0,Retrasado,Medellín,Físico,False,False,True
TRX-19172,PROD-2241,2025-10-14,2.0,1213.95,50.23,18.0,Retrasado,Bucaramanga,WhatsApp,False,False,False
TRX-19173,PROD-3892,2026-01-17,3.0,1222.84,9.74,27.0,Devuelto,Sin Ciudad,Físico,False,False,True
TRX-19174,PROD-1672,2025-08-14,12.0,1565.06,88.9,20.0,En Camino,Medellín,App,False,False,False
TRX-19175,PROD-3013,2025-11-23,1.0,1647.7,58.19,23.0,Devuelto,Medellín,App,False,False,False
TRX-19176,PROD-2764,2024-10-21,8.0,64.19,32.83,13.0,Entregado,Cali,App,False,False,False
TRX-19177,PROD-1550,2025-06-08,6.0,1469.39,70.27,27.0,En Camino,Bogotá,Físico,False,False,False
TRX-19178,PROD-2279,2025-03-27,3.0,1569.79,81.4,15.0,Entregado,Sin Ciudad,Online,False,False,False
TRX-19179,PROD-3931,2025-11-13,1.0,1403.85,63.32,6.0,Entregado,Bogotá,WhatsApp,False,False,True
TRX-19180,PROD-2593,2024-12-06,3.0,1430.25,52.36,11.0,Devuelto,Medellín,App,False,False,False
TRX-19181,PROD-2996,2024-11-06,1.0,92.39,24.24,8.0,Retrasado,Medellín,Online,False,False,False
TRX-19182,PROD-1448,2024-11-30,3.0,889.66,15.48,14.0,Sin Información,Medellín,Online,False,False,False
TRX-19183,PROD-3330,2026-02-02,4.0,1638.18,86.69,13.0,Perdido,Barranquilla,App,False,True,False
TRX-19184,PROD-3764,2025-11-12,6.0,1868.67,27.3,22.0,Sin Información,Cali,App,False,False,True
TRX-19185,PROD-3009,2025-09-24,7.0,466.64,6.91,2.0,Retrasado,Medellín,Online,False,False,False
TRX-19186,PROD-3703,2025-04-20,7.0,1162.6,66.08,1.0,Retrasado,Barranquilla,App,False,False,True
TRX-19187,PROD-3268,2025-05-19,9.0,1610.62,19.52,5.0,En Camino,Cali,Online,False,False,False
TRX-19188,PROD-3807,2025-08-28,8.0,1507.29,99.14,11.0,Devuelto,Sin Ciudad,Online,False,False,True
TRX-19189,PROD-3209,2025-07-27,13.0,1241.59,87.62,10.0,En Camino,Sin Ciudad,Físico,False,False,False
TRX-19190,PROD-3343,2025-04-02,4.0,47.2,62.8,12.0,Perdido,Cali,Online,False,False,False
TRX-19191,PROD-2924,2025-09-29,6.0,1450.53,84.22,10.0,Devuelto,Medellín,Físico,False,False,False
TRX-19192,PROD-2949,2025-01-03,11.0,1548.75,52.36,9.0,Sin Información,Bucaramanga,Físico,False,False,False
TRX-19193,PROD-3302,2025-05-21,1.0,1448.47,49.7,2.0,Sin Información,Barranquilla,App,False,False,False
TRX-19194,PROD-1640,2025-06-02,8.0,1533.96,79.91,23.0,Sin Información,Barranquilla,WhatsApp,False,False,False
TRX-19195,PROD-3075,2025-11-20,6.0,867.52,66.42,25.0,Retrasado,Medellín,App,False,False,False
TRX-19196,PROD-1228,2025-04-30,2.0,1987.57,7.72,4.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-19197,PROD-2603,2025-10-24,8.0,1543.87,95.13,4.0,Retrasado,Bucaramanga,Online,False,False,False
TRX-19198,PROD-2078,2026-01-09,4.0,1161.57,86.79,26.0,Retrasado,Sin Ciudad,App,False,False,False
TRX-19199,PROD-3026,2025-08-24,9.0,1869.04,95.57,21.0,Devuelto,Medellín,App,False,False,False
TRX-19200,PROD-3420,2025-04-27,7.0,1817.31,74.48,15.0,Retrasado,Medellín,App,True,False,False
TRX-19201,PROD-2547,2025-04-12,4.0,1630.99,44.15,29.0,Perdido,Medellín,App,False,False,False
TRX-19202,PROD-3526,2024-10-21,1.0,1131.75,24.66,29.0,Retrasado,Cali,Online,False,False,True
TRX-19203,PROD-3770,2026-01-29,7.0,1058.93,22.1,6.0,Entregado,Cali,WhatsApp,False,False,True
TRX-19204,PROD-2444,2025-12-13,10.0,664.13,52.36,12.0,Devuelto,Bogotá,WhatsApp,False,False,False
TRX-19205,PROD-2165,2026-01-21,5.0,509.25,18.77,7.0,Sin Información,Medellín,Físico,False,False,False
TRX-19206,PROD-2312,2025-04-22,10.0,1029.6,25.96,25.0,Perdido,Bucaramanga,Físico,False,False,False
TRX-19207,PROD-1251,2025-02-23,11.0,1159.79,57.31,22.0,Sin Información,Cali,Físico,False,False,False
TRX-19208,PROD-1115,2026-01-15,12.0,496.61,69.96,19.0,Devuelto,Barranquilla,App,False,False,False
TRX-19209,PROD-3418,2025-05-11,5.0,1845.98,34.84,2.0,Entregado,Barranquilla,WhatsApp,False,False,False
TRX-19210,PROD-1184,2025-01-02,4.0,1118.98,57.13,22.0,En Camino,Barranquilla,App,False,False,False
TRX-19211,PROD-1525,2025-08-03,6.0,1057.75,37.42,25.0,Perdido,Medellín,WhatsApp,False,False,False
TRX-19212,PROD-2500,2025-03-18,1.0,876.92,71.17,19.0,Entregado,Cali,Online,False,False,False
TRX-19213,PROD-2428,2025-03-22,3.0,125.56,98.91,4.0,Sin Información,Medellín,WhatsApp,False,False,False
TRX-19214,PROD-3391,2026-01-07,11.0,1765.98,70.46,3.0,En Camino,Cali,Físico,False,False,False
TRX-19215,PROD-1110,2025-11-11,12.0,640.82,10.61,23.0,Sin Información,Barranquilla,Online,False,False,False
TRX-19216,PROD-3560,2025-05-12,7.0,1288.5,52.36,4.0,Entregado,Barranquilla,WhatsApp,False,False,True
TRX-19217,PROD-2397,2024-10-04,11.0,1218.79,50.34,28.0,En Camino,Bucaramanga,Físico,False,False,False
TRX-19218,PROD-2558,2025-03-27,8.0,1173.13,78.19,14.0,En Camino,Cali,Online,False,False,False
TRX-19219,PROD-1398,2025-05-29,12.0,1056.17,56.51,6.0,Devuelto,Sin Ciudad,Online,False,False,False
TRX-19220,PROD-2753,2025-11-16,9.0,371.07,95.35,6.0,Retrasado,Bogotá,Online,False,False,False
TRX-19221,PROD-2413,2025-06-15,1.0,568.41,10.2,9.0,Retrasado,Bogotá,Físico,False,False,False
TRX-19222,PROD-2463,2025-10-17,4.0,1053.13,32.66,5.0,Entregado,Bogotá,App,False,False,False
TRX-19223,PROD-2687,2025-02-04,2.0,1580.79,25.97,7.0,En Camino,Bogotá,Físico,False,False,False
TRX-19224,PROD-2438,2025-05-25,2.0,869.66,77.92,13.0,Retrasado,Medellín,WhatsApp,False,False,False
TRX-19225,PROD-1231,2024-10-23,1.0,415.81,54.76,1.0,Entregado,Barranquilla,App,False,False,False
TRX-19226,PROD-3708,2025-09-04,5.0,185.01,18.14,24.0,Entregado,Bucaramanga,Online,False,False,True
TRX-19227,PROD-2000,2025-12-22,2.0,1329.39,32.13,2.0,Perdido,Bogotá,Físico,False,False,False
TRX-19228,PROD-2014,2025-06-08,4.0,852.45,52.36,20.0,Devuelto,Bucaramanga,App,False,False,False
TRX-19229,PROD-1961,2025-01-04,9.0,259.49,54.65,10.0,Devuelto,Barranquilla,Físico,False,False,False
TRX-19230,PROD-3654,2025-11-27,11.0,1352.19,99.63,23.0,Sin Información,Cali,Físico,False,False,True
TRX-19231,PROD-2278,2025-10-09,3.0,423.08,39.61,28.0,En Camino,Bucaramanga,WhatsApp,False,False,False
TRX-19232,PROD-3427,2026-01-04,8.0,1022.94,19.9,6.0,Retrasado,Cali,Físico,False,False,False
TRX-19233,PROD-1347,2024-09-23,10.0,619.31,52.22,4.0,En Camino,Bogotá,Online,False,False,False
TRX-19234,PROD-3818,2025-11-25,13.0,1864.06,34.47,8.0,Retrasado,Bucaramanga,App,False,False,True
TRX-19235,PROD-1268,2025-12-04,6.0,464.29,58.77,14.0,Retrasado,Bogotá,Online,False,False,False
TRX-19236,PROD-2248,2025-11-30,10.0,845.64,49.34,29.0,Retrasado,Medellín,WhatsApp,False,False,False
TRX-19237,PROD-1468,2025-04-17,5.0,1919.39,70.5,16.0,Sin Información,Sin Ciudad,WhatsApp,False,False,False
TRX-19238,PROD-2382,2025-02-04,2.0,644.26,91.86,15.0,Retrasado,Cali,WhatsApp,False,False,False
TRX-19239,PROD-1695,2025-12-13,11.0,1292.74,24.05,13.0,Retrasado,Bucaramanga,WhatsApp,False,False,False
TRX-19240,PROD-1080,2025-06-20,13.0,640.29,52.36,12.0,Perdido,Barranquilla,App,False,False,False
TRX-19241,PROD-3205,2024-12-20,3.0,230.24,83.01,7.0,Perdido,Bogotá,WhatsApp,False,False,False
TRX-19242,PROD-2335,2025-04-05,8.0,1258.82,95.18,15.0,Retrasado,Bogotá,Online,False,False,False
TRX-19243,PROD-1153,2025-11-10,12.0,1832.9,40.49,6.0,Sin Información,Barranquilla,Físico,False,False,False
TRX-19244,PROD-2887,2025-01-22,12.0,910.6,15.8,21.0,Entregado,Cali,Online,False,False,False
TRX-19245,PROD-3694,2025-12-28,9.0,1256.09,83.08,21.0,Entregado,Bogotá,Físico,False,False,True
TRX-19246,PROD-2730,2025-01-16,11.0,1221.71,71.6,14.0,Devuelto,Medellín,App,False,False,False
TRX-19247,PROD-3326,2025-04-06,11.0,836.03,25.21,27.0,Retrasado,Barranquilla,App,False,False,False
TRX-19248,PROD-3108,2024-10-28,7.0,1233.64,47.3,15.0,Entregado,Bogotá,WhatsApp,False,False,False
TRX-19249,PROD-2725,2024-11-28,1.0,526.04,59.91,23.0,Devuelto,Barranquilla,Físico,False,False,False
TRX-19250,PROD-2092,2025-02-02,12.0,762.3,21.14,11.0,Entregado,Medellín,Físico,False,False,False
TRX-19251,PROD-1083,2025-06-30,12.0,890.21,72.92,22.0,Devuelto,Sin Ciudad,WhatsApp,False,False,False
TRX-19252,PROD-3850,2026-01-14,13.0,1729.38,52.36,4.0,En Camino,Bogotá,Online,False,False,True
TRX-19253,PROD-2923,2024-10-03,13.0,703.18,70.54,23.0,Entregado,Sin Ciudad,Online,False,False,False
TRX-19254,PROD-3408,2025-12-22,6.0,1273.92,89.28,5.0,Retrasado,Medellín,Online,False,False,False
TRX-19255,PROD-1091,2025-04-28,7.0,434.67,58.89,23.0,Retrasado,Barranquilla,App,False,False,False
TRX-19256,PROD-2296,2025-08-10,12.0,512.61,59.56,23.0,Perdido,Bucaramanga,Físico,False,False,False
TRX-19257,PROD-2547,2025-02-25,6.0,1300.37,63.84,27.0,En Camino,Medellín,App,False,False,False
TRX-19258,PROD-3336,2025-05-20,10.0,1527.0,31.01,2.0,En Camino,Bogotá,Físico,False,False,False
TRX-19259,PROD-2598,2024-11-21,11.0,929.61,77.07,28.0,Entregado,Bogotá,Físico,False,False,False
TRX-19260,PROD-2320,2025-02-07,13.0,676.85,67.94,20.0,Devuelto,Cali,WhatsApp,False,False,False
TRX-19261,PROD-3345,2024-11-11,2.0,1821.44,84.72,15.0,Sin Información,Bucaramanga,App,False,False,False
TRX-19262,PROD-1400,2025-03-08,13.0,280.26,78.02,10.0,Perdido,Cali,Online,False,False,False
TRX-19263,PROD-3000,2025-03-06,9.0,1444.22,65.66,4.0,En Camino,Sin Ciudad,Online,False,False,False
TRX-19264,PROD-1409,2025-08-07,3.0,1383.44,52.36,29.0,En Camino,Bogotá,App,False,False,False
TRX-19265,PROD-3829,2025-03-30,6.0,1383.59,20.28,23.0,Sin Información,Bogotá,WhatsApp,False,False,True
TRX-19266,PROD-3765,2026-01-22,6.0,1871.49,92.32,8.0,Retrasado,Barranquilla,Físico,False,False,True
TRX-19267,PROD-1843,2026-01-04,8.0,1459.1,39.89,11.0,Sin Información,Medellín,App,False,False,False
TRX-19268,PROD-2376,2024-12-23,13.0,610.11,96.61,17.0,Retrasado,Bogotá,Online,False,False,False
TRX-19269,PROD-3034,2025-07-13,4.0,713.28,43.18,7.0,Devuelto,Cali,WhatsApp,False,False,False
TRX-19270,PROD-3059,2025-10-03,6.0,788.31,18.86,11.0,Entregado,Bogotá,Físico,False,False,False
TRX-19271,PROD-3733,2025-07-08,1.0,71.31,89.06,22.0,Devuelto,Medellín,WhatsApp,False,False,True
TRX-19272,PROD-2390,2024-12-06,9.0,1827.89,80.53,10.0,Entregado,Barranquilla,App,False,False,False
TRX-19273,PROD-1682,2024-11-06,12.0,156.37,79.7,1.0,Perdido,Bogotá,Online,False,False,False
TRX-19274,PROD-3518,2025-11-24,9.0,1402.59,13.49,8.0,Sin Información,Medellín,Físico,False,False,True
TRX-19275,PROD-2226,2025-10-12,7.0,1463.02,88.53,5.0,En Camino,Sin Ciudad,WhatsApp,False,False,False
TRX-19276,PROD-2488,2024-11-14,11.0,1688.99,52.36,13.0,Devuelto,Bogotá,App,False,False,False
TRX-19277,PROD-2785,2025-03-16,13.0,1111.19,61.66,7.0,Entregado,Bogotá,App,False,False,False
TRX-19278,PROD-1826,2025-03-02,1.0,1453.28,49.68,24.0,Sin Información,Cali,Online,False,False,False
TRX-19279,PROD-3035,2024-11-28,3.0,612.42,91.75,23.0,Perdido,Cali,App,False,False,False
TRX-19280,PROD-3602,2026-01-09,12.0,1493.71,68.27,11.0,Devuelto,Medellín,WhatsApp,False,False,True
TRX-19281,PROD-1308,2025-10-26,5.0,693.4,17.64,12.0,En Camino,Medellín,App,False,False,False
TRX-19282,PROD-3194,2025-09-18,4.0,1806.65,54.36,14.0,Perdido,Medellín,App,False,False,False
TRX-19283,PROD-1876,2025-06-19,5.0,335.13,65.48,12.0,Retrasado,Bogotá,WhatsApp,False,False,False
TRX-19284,PROD-2177,2025-11-03,7.0,638.36,90.36,26.0,En Camino,Bogotá,App,False,False,False
TRX-19285,PROD-2086,2025-01-24,9.0,1002.55,31.59,28.0,Retrasado,Barranquilla,Online,False,False,False
TRX-19286,PROD-1194,2025-03-23,1.0,1553.94,80.45,29.0,Perdido,Barranquilla,Físico,False,False,False
TRX-19287,PROD-2217,2025-10-03,5.0,1500.11,80.98,1.0,Perdido,Bogotá,Físico,False,False,False
TRX-19288,PROD-3349,2025-10-19,3.0,429.33,52.36,6.0,Retrasado,Bucaramanga,App,False,False,False
TRX-19289,PROD-2646,2025-03-23,3.0,297.03,17.16,27.0,Entregado,Medellín,Online,False,False,False
TRX-19290,PROD-1925,2024-10-28,11.0,614.9,6.64,11.0,Sin Información,Cali,App,False,False,False
TRX-19291,PROD-3558,2025-04-22,2.0,972.67,60.23,11.0,Perdido,Bogotá,App,False,False,True
TRX-19292,PROD-1376,2025-10-11,6.0,1082.62,80.0,12.0,Devuelto,Bucaramanga,App,False,False,False
TRX-19293,PROD-3939,2025-12-02,14.0,863.98,57.67,1.0,Sin Información,Medellín,App,False,False,True
TRX-19294,PROD-3368,2025-02-03,6.0,1329.55,82.27,20.0,Devuelto,Medellín,Físico,False,False,False
TRX-19295,PROD-1388,2025-09-10,3.0,860.84,64.12,20.0,Perdido,Bogotá,App,False,False,False
TRX-19296,PROD-3424,2025-11-08,1.0,1893.19,67.06,24.0,Sin Información,Bucaramanga,App,False,False,False
TRX-19297,PROD-2379,2025-03-19,7.0,529.33,7.67,6.0,Retrasado,Barranquilla,App,False,False,False
TRX-19298,PROD-2119,2025-03-07,2.0,1258.47,13.42,29.0,Retrasado,Medellín,Físico,False,False,False
TRX-19299,PROD-1275,2025-11-10,8.0,1226.64,73.88,23.0,En Camino,Medellín,Online,False,False,False
TRX-19300,PROD-3320,2026-01-29,7.0,570.33,52.36,13.0,Retrasado,Bucaramanga,Online,False,False,False
TRX-19301,PROD-3175,2026-01-26,3.0,829.26,77.47,12.0,Entregado,Bogotá,Online,False,False,False
TRX-19302,PROD-2946,2025-08-25,1.0,737.29,56.51,10.0,Entregado,Sin Ciudad,Online,False,False,False
TRX-19303,PROD-2749,2025-08-17,10.0,353.27,61.07,23.0,Devuelto,Bogotá,Online,False,False,False
TRX-19304,PROD-1859,2026-01-11,9.0,959.82,63.36,7.0,Perdido,Cali,WhatsApp,False,False,False
TRX-19305,PROD-2422,2025-12-04,5.0,779.46,14.97,10.0,Devuelto,Bogotá,App,False,False,False
TRX-19306,PROD-1314,2025-08-15,1.0,364.85,68.45,18.0,Perdido,Bogotá,App,False,False,False
TRX-19307,PROD-3668,2024-11-07,10.0,905.26,50.45,6.0,Devuelto,Barranquilla,Online,False,False,True
TRX-19308,PROD-2236,2025-02-25,11.0,849.47,62.24,24.0,Perdido,Bogotá,WhatsApp,False,False,False
TRX-19309,PROD-3067,2025-10-28,6.0,271.42,58.5,8.0,Perdido,Bucaramanga,Físico,False,False,False
TRX-19310,PROD-2228,2026-01-23,10.0,271.06,77.49,20.0,Devuelto,Barranquilla,WhatsApp,False,False,False
TRX-19311,PROD-2773,2025-11-28,3.0,1298.54,35.26,23.0,En Camino,Barranquilla,App,False,False,False
TRX-19312,PROD-3717,2025-11-24,11.0,1416.1,52.36,9.0,Entregado,Bucaramanga,Online,False,False,True
TRX-19313,PROD-3211,2025-05-16,4.0,1882.95,40.48,16.0,Retrasado,Medellín,WhatsApp,False,False,False
TRX-19314,PROD-2283,2025-08-04,8.0,183.14,42.2,24.0,Entregado,Bogotá,Físico,False,False,False
TRX-19315,PROD-1819,2024-11-21,5.0,244.54,77.43,2.0,Retrasado,Cali,Online,False,False,False
TRX-19316,PROD-2697,2024-09-27,12.0,113.12,45.96,29.0,Perdido,Medellín,Físico,False,False,False
TRX-19317,PROD-2647,2025-12-19,6.0,1069.13,21.82,11.0,Sin Información,Barranquilla,Online,False,False,False
TRX-19318,PROD-2029,2025-12-28,10.0,1249.27,98.39,24.0,Devuelto,Barranquilla,App,False,False,False
TRX-19319,PROD-3559,2025-12-20,4.0,813.01,51.87,19.0,Devuelto,Bucaramanga,Online,False,False,True
TRX-19320,PROD-3110,2025-10-18,6.0,1597.83,15.38,4.0,Retrasado,Bogotá,Online,False,False,False
TRX-19321,PROD-2856,2025-03-22,3.0,1376.53,68.68,3.0,Devuelto,Bogotá,Online,False,False,False
TRX-19322,PROD-3750,2025-02-14,10.0,1971.82,75.22,15.0,Devuelto,Bogotá,Online,False,False,True
TRX-19323,PROD-3242,2025-08-03,12.0,284.41,52.52,8.0,Devuelto,Bogotá,WhatsApp,False,False,False
TRX-19324,PROD-1739,2025-06-14,1.0,126.05,52.36,4.0,Entregado,Cali,WhatsApp,False,False,False
TRX-19325,PROD-1076,2025-05-03,6.0,556.86,66.41,11.0,Devuelto,Sin Ciudad,WhatsApp,False,False,False
TRX-19326,PROD-3571,2025-11-02,14.0,47.91,21.4,17.0,En Camino,Medellín,Online,False,False,True
TRX-19327,PROD-3880,2025-07-20,13.0,1865.9,39.95,9.0,Retrasado,Medellín,Físico,False,False,True
TRX-19328,PROD-3114,2025-12-23,1.0,614.86,20.37,25.0,Entregado,Cali,WhatsApp,False,False,False
TRX-19329,PROD-1764,2025-12-09,10.0,1109.34,41.79,1.0,Entregado,Barranquilla,App,False,False,False
TRX-19330,PROD-3362,2025-08-24,12.0,642.96,58.47,8.0,Perdido,Medellín,WhatsApp,False,False,False
TRX-19331,PROD-3044,2026-01-19,3.0,499.16,47.04,2.0,Perdido,Sin Ciudad,WhatsApp,False,False,False
TRX-19332,PROD-1872,2026-01-17,12.0,313.21,61.36,23.0,Devuelto,Barranquilla,App,False,False,False
TRX-19333,PROD-3706,2025-05-17,8.0,647.53,52.67,13.0,Entregado,Bogotá,App,False,False,True
TRX-19334,PROD-2914,2024-10-05,7.0,1234.68,35.19,1.0,Sin Información,Barranquilla,Físico,False,False,False
TRX-19335,PROD-2097,2025-08-27,8.0,1943.53,18.62,22.0,Entregado,Medellín,Online,False,False,False
TRX-19336,PROD-3612,2025-06-17,10.0,1120.6,52.36,10.0,Devuelto,Sin Ciudad,App,False,False,True
TRX-19337,PROD-3182,2025-11-16,10.0,1070.09,29.0,12.0,Retrasado,Medellín,Físico,False,False,False
TRX-19338,PROD-3516,2025-06-15,2.0,80.17,24.07,27.0,Entregado,Cali,Online,False,False,True
TRX-19339,PROD-2776,2024-10-08,10.0,1681.8,72.21,11.0,Perdido,Medellín,App,False,False,False
TRX-19340,PROD-3318,2024-12-23,7.0,99.23,82.9,10.0,Devuelto,Sin Ciudad,Físico,False,False,False
TRX-19341,PROD-3976,2025-05-28,14.0,1813.4,73.44,14.0,Entregado,Medellín,Físico,False,False,True
TRX-19342,PROD-3567,2024-10-11,4.0,1081.96,66.15,14.0,Sin Información,Sin Ciudad,WhatsApp,False,False,True
TRX-19343,PROD-1245,2025-09-17,1.0,345.25,34.25,8.0,Sin Información,Barranquilla,App,False,False,False
TRX-19344,PROD-3139,2025-10-17,11.0,908.9,72.54,11.0,Perdido,Bucaramanga,Online,False,False,False
TRX-19345,PROD-1821,2025-10-15,3.0,1990.02,62.48,22.0,En Camino,Sin Ciudad,Físico,False,False,False
TRX-19346,PROD-2492,2025-11-10,5.0,617.11,9.45,9.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-19347,PROD-2894,2025-01-03,14.0,546.22,91.22,15.0,Sin Información,Bogotá,Físico,False,False,False
TRX-19348,PROD-1605,2024-12-26,10.0,244.83,52.36,27.0,Devuelto,Bogotá,Online,False,False,False
TRX-19349,PROD-1984,2025-11-26,8.0,1198.31,12.6,1.0,Perdido,Bogotá,Físico,False,False,False
TRX-19350,PROD-1616,2025-07-02,2.0,187.56,52.76,25.0,Entregado,Bucaramanga,WhatsApp,False,False,False
TRX-19351,PROD-3807,2025-11-25,2.0,1534.36,53.74,19.0,Perdido,Barranquilla,Online,False,False,True
TRX-19352,PROD-2229,2025-04-23,8.0,1839.25,84.52,18.0,Devuelto,Medellín,App,False,False,False
TRX-19353,PROD-2783,2024-10-29,14.0,1864.42,91.74,12.0,Entregado,Barranquilla,WhatsApp,False,False,False
TRX-19354,PROD-2680,2025-10-20,9.0,224.75,94.27,8.0,Sin Información,Cali,Online,False,False,False
TRX-19355,PROD-2305,2024-11-22,10.0,1120.94,59.12,26.0,Devuelto,Barranquilla,Físico,False,False,False
TRX-19356,PROD-1263,2025-07-10,13.0,203.25,69.51,5.0,Retrasado,Barranquilla,WhatsApp,False,False,False
TRX-19357,PROD-3596,2025-09-19,13.0,1148.31,13.41,13.0,Entregado,Bogotá,Online,False,False,True
TRX-19358,PROD-1833,2025-07-22,1.0,1631.81,51.35,17.0,Entregado,Barranquilla,Online,False,False,False
TRX-19359,PROD-2689,2025-05-24,14.0,1080.2,90.3,1.0,Sin Información,Bogotá,WhatsApp,False,False,False
TRX-19360,PROD-2093,2025-11-01,2.0,1745.39,52.36,2.0,Perdido,Bucaramanga,Online,False,False,False
TRX-19361,PROD-2175,2025-10-28,4.0,1605.33,48.29,7.0,Entregado,Bogotá,Online,False,False,False
TRX-19362,PROD-3646,2025-07-30,12.0,560.33,11.61,2.0,Retrasado,Cali,Físico,False,False,True
TRX-19363,PROD-1657,2025-09-01,3.0,1263.9,24.06,25.0,Perdido,Bogotá,App,False,False,False
TRX-19364,PROD-2050,2025-09-08,1.0,24.75,45.8,22.0,Perdido,Bogotá,App,False,False,False
TRX-19365,PROD-3813,2024-09-28,4.0,798.12,27.57,4.0,En Camino,Bucaramanga,WhatsApp,False,False,True
TRX-19366,PROD-3462,2025-10-04,11.0,483.54,42.27,28.0,Entregado,Bucaramanga,WhatsApp,False,False,False
