Feedback_ID,Transaccion_ID,Rating_Producto,Rating_Logistica,Comentario_Texto,Recomienda_Marca,Ticket_Soporte_Abierto,Edad_Cliente,Satisfaccion_NPS,Feedback_UID,NPS_Categoria
FB-9293,TRX-17368,2.0,3,No volvería,Sin Respuesta,True,23.0,74.8,FBK-004042,Promotor
FB-10266,TRX-17138,5.0,2,Excelente,Sí,False,60.0,95.0,FBK-004043,Promotor
FB-8260,TRX-14739,5.0,1,Sin Comentario,Tal vez,True,46.0,34.5,FBK-004044,Pasivo
FB-9097,TRX-17816,4.0,2,No volvería,No,False,26.0,13.2,FBK-004045,Pasivo
FB-11657,TRX-12205,1.0,2,Precio justo,Tal vez,True,31.0,96.7,FBK-004046,Promotor
FB-10655,TRX-13005,4.0,3,Dañado,Sí,True,62.0,-81.7,FBK-004047,Detractor
FB-9708,TRX-19659,1.0,4,Lento,Sí,False,32.0,-23.1,FBK-004048,Detractor
FB-11641,TRX-18345,2.0,3,Lento,Sí,True,63.0,-52.8,FBK-004049,Detractor
FB-9938,TRX-11372,3.0,3,No volvería,Sin Respuesta,True,62.0,-83.7,FBK-004050,Detractor
FB-8478,TRX-12494,4.0,5,No volvería,Sí,True,81.0,72.9,FBK-004051,Promotor
FB-10026,TRX-10127,3.0,5,No volvería,Sin Respuesta,False,61.0,-31.4,FBK-004052,Detractor
FB-10550,TRX-19724,2.0,1,Precio justo,Sin Respuesta,False,26.0,-72.4,FBK-004053,Detractor
FB-11845,TRX-19716,2.0,5,Lento,Sin Respuesta,True,29.0,-23.4,FBK-004054,Detractor
FB-10646,TRX-16060,1.0,1,Sin Comentario,Sí,True,18.0,-24.0,FBK-004055,Detractor
FB-9420,TRX-17430,1.0,2,Excelente,Sin Respuesta,False,61.0,-74.8,FBK-004056,Detractor
FB-9836,TRX-16215,5.0,2,Precio justo,Sí,True,57.0,6.4,FBK-004057,Pasivo
FB-10857,TRX-15250,3.0,3,Sin Comentario,Sí,True,21.0,-79.6,FBK-004058,Detractor
FB-9786,TRX-17185,2.0,2,Lento,Tal vez,True,59.0,-59.5,FBK-004059,Detractor
FB-8085,TRX-12895,2.0,5,Lento,Tal vez,True,50.0,44.6,FBK-004060,Pasivo
FB-8660,TRX-18334,4.0,5,Lento,Sin Respuesta,True,19.0,-39.3,FBK-004061,Detractor
FB-9179,TRX-19635,1.0,5,Lento,Tal vez,False,27.0,29.0,FBK-004062,Pasivo
FB-10974,TRX-14576,4.0,4,Dañado,No,True,31.0,-57.9,FBK-004063,Detractor
FB-8787,TRX-11587,1.0,5,Lento,Sí,False,78.0,5.8,FBK-004064,Pasivo
FB-9922,TRX-13805,1.0,3,No volvería,Tal vez,True,44.0,-79.4,FBK-004065,Detractor
FB-9408,TRX-14871,4.0,3,Lento,No,True,71.0,-91.4,FBK-004066,Detractor
FB-9794,TRX-18082,4.0,2,Sin Comentario,No,False,46.0,10.0,FBK-004067,Pasivo
FB-8950,TRX-15588,4.0,1,Excelente,Sin Respuesta,True,25.0,55.7,FBK-004068,Promotor
FB-10079,TRX-10791,1.0,4,Dañado,Sí,True,83.0,40.7,FBK-004069,Pasivo
FB-8899,TRX-19242,3.0,1,Excelente,No,False,67.0,54.6,FBK-004070,Promotor
FB-10407,TRX-18481,4.0,4,Excelente,Tal vez,False,58.0,-3.1,FBK-004071,Detractor
FB-11723,TRX-18604,1.0,3,Excelente,Sí,False,27.0,39.3,FBK-004072,Pasivo
FB-10805,TRX-19499,4.0,3,Precio justo,Tal vez,True,42.0,-83.7,FBK-004073,Detractor
FB-9389,TRX-18326,3.0,4,Lento,Tal vez,True,43.0,67.0,FBK-004074,Promotor
FB-11775,TRX-16990,3.0,2,Sin Comentario,No,False,43.0,-32.2,FBK-004075,Detractor
FB-10466,TRX-14673,5.0,5,Lento,Sin Respuesta,False,29.0,74.8,FBK-004076,Promotor
FB-11495,TRX-15288,5.0,5,Excelente,Sí,False,75.0,15.6,FBK-004077,Pasivo
FB-11450,TRX-16292,3.0,1,Lento,Sin Respuesta,False,43.0,-80.0,FBK-004078,Detractor
FB-10929,TRX-15219,4.0,3,Precio justo,No,True,30.0,-16.2,FBK-004079,Detractor
FB-10690,TRX-12923,5.0,5,Sin Comentario,Sin Respuesta,False,48.0,60.9,FBK-004080,Promotor
FB-9918,TRX-12346,1.0,3,Lento,No,False,34.0,-51.5,FBK-004081,Detractor
FB-8537,TRX-10687,3.0,3,Lento,Tal vez,True,32.0,-63.6,FBK-004082,Detractor
FB-11617,TRX-13451,4.0,3,Excelente,Tal vez,False,39.0,-96.5,FBK-004083,Detractor
FB-9201,TRX-17053,1.0,5,Dañado,No,True,33.0,37.7,FBK-004084,Pasivo
FB-10961,TRX-18505,3.0,5,Sin Comentario,Tal vez,False,50.0,-24.9,FBK-004085,Detractor
FB-10913,TRX-14558,3.0,5,Dañado,No,True,58.0,-65.0,FBK-004086,Detractor
FB-9598,TRX-19423,4.0,4,Lento,Sí,True,21.0,20.2,FBK-004087,Pasivo
FB-11931,TRX-15150,4.0,5,Sin Comentario,Tal vez,True,80.0,-71.2,FBK-004088,Detractor
FB-9707,TRX-11629,2.0,3,Excelente,Tal vez,False,59.0,44.9,FBK-004089,Pasivo
FB-11412,TRX-15690,4.0,3,Dañado,No,False,58.0,16.6,FBK-004090,Pasivo
FB-11855,TRX-14666,1.0,1,Sin Comentario,No,True,24.0,-50.6,FBK-004091,Detractor
FB-10757,TRX-12713,5.0,2,Sin Comentario,Tal vez,True,41.0,74.9,FBK-004092,Promotor
FB-10672,TRX-11942,4.0,4,Dañado,Sí,False,61.0,11.8,FBK-004093,Pasivo
FB-11008,TRX-14716,4.0,1,No volvería,Tal vez,True,29.0,-74.2,FBK-004094,Detractor
FB-9475,TRX-14486,5.0,4,Dañado,No,False,72.0,43.8,FBK-004095,Pasivo
FB-11260,TRX-17973,5.0,4,Sin Comentario,Sí,False,21.0,-37.1,FBK-004096,Detractor
FB-9934,TRX-17191,3.0,3,Precio justo,Sí,True,20.0,55.0,FBK-004097,Promotor
FB-11275,TRX-13664,3.0,3,Sin Comentario,Sí,True,43.0,-19.7,FBK-004098,Detractor
FB-11976,TRX-12774,5.0,3,Sin Comentario,Sin Respuesta,True,76.0,-84.9,FBK-004099,Detractor
FB-11459,TRX-14726,5.0,3,No volvería,Sin Respuesta,True,26.0,26.0,FBK-004100,Pasivo
FB-8663,TRX-14250,5.0,1,Excelente,No,False,63.0,-37.9,FBK-004101,Detractor
FB-10547,TRX-19931,1.0,2,Sin Comentario,Tal vez,True,30.0,88.4,FBK-004102,Promotor
FB-8848,TRX-11738,2.0,2,No volvería,Tal vez,True,22.0,66.0,FBK-004103,Promotor
FB-9156,TRX-13795,1.0,1,Dañado,Sin Respuesta,True,70.0,-29.2,FBK-004104,Detractor
FB-10829,TRX-14565,2.0,2,No volvería,Sí,False,78.0,-94.8,FBK-004105,Detractor
FB-11068,TRX-12310,3.0,5,Excelente,Sin Respuesta,False,22.0,7.5,FBK-004106,Pasivo
FB-8353,TRX-11572,5.0,5,Lento,Tal vez,True,18.0,29.2,FBK-004107,Pasivo
FB-10732,TRX-13388,1.0,5,Sin Comentario,No,False,52.0,36.6,FBK-004108,Pasivo
FB-9977,TRX-19046,5.0,3,Precio justo,Tal vez,True,45.0,-30.1,FBK-004109,Detractor
FB-8528,TRX-18334,5.0,5,Lento,Sin Respuesta,False,68.0,-71.7,FBK-004110,Detractor
FB-8709,TRX-12766,5.0,4,Excelente,No,False,83.0,11.9,FBK-004111,Pasivo
FB-8817,TRX-10448,1.0,4,Lento,Sí,True,40.0,-2.5,FBK-004112,Detractor
FB-8640,TRX-19804,5.0,1,Precio justo,Sí,True,50.0,98.8,FBK-004113,Promotor
FB-10481,TRX-10651,3.0,4,Excelente,No,False,82.0,14.9,FBK-004114,Pasivo
FB-10015,TRX-18844,2.0,1,Lento,Sí,True,41.0,-63.7,FBK-004115,Detractor
FB-8413,TRX-18813,4.0,2,Precio justo,Tal vez,False,26.0,-27.7,FBK-004116,Detractor
FB-11250,TRX-13197,3.0,4,No volvería,Tal vez,True,80.0,6.3,FBK-004117,Pasivo
FB-9703,TRX-10109,2.0,4,Lento,Tal vez,True,52.0,67.5,FBK-004118,Promotor
FB-11862,TRX-18001,4.0,1,No volvería,No,False,78.0,-3.8,FBK-004119,Detractor
FB-10022,TRX-10422,5.0,4,Dañado,Sin Respuesta,True,33.0,60.1,FBK-004120,Promotor
FB-9243,TRX-16054,3.0,1,Sin Comentario,Tal vez,False,40.0,-68.9,FBK-004121,Detractor
FB-8961,TRX-13328,4.0,4,No volvería,Sí,False,79.0,-23.6,FBK-004122,Detractor
FB-8857,TRX-14617,4.0,3,No volvería,Tal vez,False,61.0,3.8,FBK-004123,Pasivo
FB-10280,TRX-19357,4.0,2,Dañado,Tal vez,True,76.0,-95.3,FBK-004124,Detractor
FB-8192,TRX-16987,5.0,4,Excelente,No,True,80.0,51.9,FBK-004125,Promotor
FB-8074,TRX-17288,2.0,2,Sin Comentario,Sí,False,28.0,66.4,FBK-004126,Promotor
FB-9469,TRX-18534,2.0,4,Dañado,Tal vez,True,25.0,-35.2,FBK-004127,Detractor
FB-11608,TRX-12067,3.0,4,Sin Comentario,Sí,True,66.0,91.6,FBK-004128,Promotor
FB-9068,TRX-17435,5.0,3,Sin Comentario,No,False,25.0,46.1,FBK-004129,Pasivo
FB-9462,TRX-14832,2.0,5,No volvería,Sin Respuesta,False,51.0,65.9,FBK-004130,Promotor
FB-10772,TRX-11795,3.0,5,Excelente,No,True,49.0,31.0,FBK-004131,Pasivo
FB-8649,TRX-11965,2.0,2,Lento,Tal vez,True,82.0,63.9,FBK-004132,Promotor
FB-8715,TRX-17281,1.0,2,Precio justo,Tal vez,True,80.0,96.6,FBK-004133,Promotor
FB-11391,TRX-17082,5.0,3,Excelente,Sí,True,70.0,69.9,FBK-004134,Promotor
FB-11520,TRX-18081,1.0,1,Sin Comentario,Tal vez,True,84.0,-5.3,FBK-004135,Detractor
FB-11663,TRX-14309,2.0,2,No volvería,No,False,47.0,27.2,FBK-004136,Pasivo
FB-10062,TRX-11423,2.0,5,Lento,No,False,76.0,15.9,FBK-004137,Pasivo
FB-8130,TRX-12241,1.0,3,Excelente,No,False,42.0,1.7,FBK-004138,Pasivo
FB-11304,TRX-14562,5.0,1,Sin Comentario,No,True,50.0,54.0,FBK-004139,Promotor
FB-8260,TRX-11908,3.0,3,Precio justo,No,True,33.0,-12.3,FBK-004140,Detractor
FB-9383,TRX-15795,4.0,5,Sin Comentario,Tal vez,False,66.0,-38.1,FBK-004141,Detractor
FB-9763,TRX-11295,1.0,3,No volvería,Sí,True,20.0,-91.6,FBK-004142,Detractor
FB-8466,TRX-13644,5.0,4,Dañado,Tal vez,False,46.0,-82.4,FBK-004143,Detractor
FB-10529,TRX-11218,5.0,5,Sin Comentario,Tal vez,True,31.0,-55.7,FBK-004144,Detractor
FB-8928,TRX-15359,4.0,1,Precio justo,Sí,True,78.0,-69.2,FBK-004145,Detractor
FB-8494,TRX-12567,3.0,3,Precio justo,Sin Respuesta,True,46.0,-94.3,FBK-004146,Detractor
FB-10301,TRX-18307,3.0,5,Precio justo,Tal vez,True,38.0,39.2,FBK-004147,Pasivo
FB-8917,TRX-15494,2.0,5,Sin Comentario,Sí,True,23.0,52.1,FBK-004148,Promotor
FB-9992,TRX-14523,2.0,1,Sin Comentario,No,False,41.0,-29.1,FBK-004149,Detractor
FB-9056,TRX-17429,1.0,5,Sin Comentario,No,False,45.0,97.3,FBK-004150,Promotor
FB-9393,TRX-18402,3.0,1,Sin Comentario,No,True,74.0,17.6,FBK-004151,Pasivo
FB-11214,TRX-11213,1.0,5,Precio justo,No,True,74.0,-80.0,FBK-004152,Detractor
FB-9455,TRX-15157,2.0,3,Lento,No,True,39.0,-27.0,FBK-004153,Detractor
FB-11151,TRX-10628,1.0,1,Sin Comentario,Sí,False,41.0,16.5,FBK-004154,Pasivo
FB-8191,TRX-17100,4.0,1,Sin Comentario,Tal vez,True,35.0,91.1,FBK-004155,Promotor
FB-11154,TRX-11645,1.0,5,Excelente,Sí,False,45.0,36.5,FBK-004156,Pasivo
FB-11595,TRX-18540,2.0,4,Sin Comentario,Sin Respuesta,False,74.0,-98.2,FBK-004157,Detractor
FB-10281,TRX-15202,2.0,1,Precio justo,Sí,False,18.0,33.9,FBK-004158,Pasivo
FB-9095,TRX-13119,4.0,4,Precio justo,Sí,True,43.0,31.0,FBK-004159,Pasivo
FB-11671,TRX-19145,4.0,2,No volvería,Sí,True,50.0,72.4,FBK-004160,Promotor
FB-8619,TRX-10583,3.0,3,Dañado,Sí,True,72.0,-73.7,FBK-004161,Detractor
FB-11495,TRX-10130,4.0,4,No volvería,Sin Respuesta,False,35.0,61.4,FBK-004162,Promotor
FB-10826,TRX-14029,4.0,3,Excelente,No,True,27.0,75.1,FBK-004163,Promotor
FB-11578,TRX-12242,3.0,1,Lento,Sin Respuesta,True,31.0,60.4,FBK-004164,Promotor
FB-10111,TRX-19606,4.0,3,Dañado,Tal vez,True,56.0,-17.9,FBK-004165,Detractor
FB-10475,TRX-16163,5.0,4,Sin Comentario,No,True,53.0,38.2,FBK-004166,Pasivo
FB-10742,TRX-13607,5.0,1,No volvería,Sí,False,68.0,63.5,FBK-004167,Promotor
FB-8426,TRX-13205,5.0,4,No volvería,Tal vez,True,67.0,89.3,FBK-004168,Promotor
FB-10893,TRX-14346,4.0,1,Sin Comentario,Sí,False,32.0,-33.2,FBK-004169,Detractor
FB-8206,TRX-17702,2.0,4,Lento,Sin Respuesta,False,76.0,-58.5,FBK-004170,Detractor
FB-11795,TRX-12481,2.0,1,Sin Comentario,No,False,50.0,51.3,FBK-004171,Promotor
FB-11875,TRX-17938,3.0,4,Lento,Sin Respuesta,False,71.0,-80.5,FBK-004172,Detractor
FB-9793,TRX-13065,2.0,2,Sin Comentario,No,False,68.0,12.6,FBK-004173,Pasivo
FB-11272,TRX-18138,2.0,4,Dañado,Sí,True,20.0,72.1,FBK-004174,Promotor
FB-9872,TRX-14630,3.0,4,Precio justo,Tal vez,True,51.0,-55.4,FBK-004175,Detractor
FB-11943,TRX-12159,5.0,2,Sin Comentario,Sí,False,59.0,-22.4,FBK-004176,Detractor
FB-11447,TRX-13253,3.0,3,Lento,Tal vez,True,26.0,64.8,FBK-004177,Promotor
FB-11095,TRX-11453,2.0,1,Sin Comentario,Sin Respuesta,True,31.0,0.4,FBK-004178,Pasivo
FB-8454,TRX-18459,2.0,4,Sin Comentario,Sin Respuesta,False,22.0,-64.4,FBK-004179,Detractor
FB-11992,TRX-13509,3.0,3,No volvería,Sin Respuesta,True,50.0,-83.2,FBK-004180,Detractor
FB-8433,TRX-10052,4.0,5,Sin Comentario,Sí,True,24.0,11.4,FBK-004181,Pasivo
FB-11201,TRX-17115,2.0,3,Sin Comentario,Tal vez,True,57.0,-95.7,FBK-004182,Detractor
FB-10500,TRX-11102,2.0,5,No volvería,Sí,True,52.0,-32.0,FBK-004183,Detractor
FB-10497,TRX-18039,3.0,1,Precio justo,Sin Respuesta,True,25.0,22.4,FBK-004184,Pasivo
FB-11203,TRX-19137,2.0,5,Precio justo,No,True,77.0,-98.9,FBK-004185,Detractor
FB-11515,TRX-13416,4.0,2,Lento,Sí,False,59.0,73.6,FBK-004186,Promotor
FB-11880,TRX-12918,4.0,2,Precio justo,Tal vez,True,22.0,91.4,FBK-004187,Promotor
FB-8417,TRX-10635,3.0,3,Sin Comentario,Tal vez,False,77.0,-17.9,FBK-004188,Detractor
FB-11373,TRX-16851,1.0,2,No volvería,Sin Respuesta,True,22.0,-91.9,FBK-004189,Detractor
FB-10303,TRX-14310,5.0,2,Lento,Sin Respuesta,False,61.0,-44.0,FBK-004190,Detractor
FB-8171,TRX-16230,4.0,3,Sin Comentario,No,False,82.0,32.6,FBK-004191,Pasivo
FB-10077,TRX-19566,4.0,4,Dañado,Tal vez,True,19.0,-91.5,FBK-004192,Detractor
FB-8431,TRX-13845,5.0,1,Sin Comentario,Tal vez,True,74.0,70.8,FBK-004193,Promotor
FB-8684,TRX-15713,3.0,5,Excelente,Sin Respuesta,True,67.0,60.7,FBK-004194,Promotor
FB-10580,TRX-17933,2.0,3,Lento,Tal vez,True,69.0,-7.5,FBK-004195,Detractor
FB-8483,TRX-18691,3.0,2,Sin Comentario,No,False,28.0,54.1,FBK-004196,Promotor
FB-11567,TRX-12950,1.0,5,Dañado,Sí,False,47.0,-66.0,FBK-004197,Detractor
FB-8841,TRX-14916,1.0,4,No volvería,No,True,63.0,91.3,FBK-004198,Promotor
FB-11731,TRX-13799,5.0,1,Lento,No,False,32.0,-0.4,FBK-004199,Detractor
FB-9481,TRX-14786,3.0,1,Lento,Sí,True,50.0,97.0,FBK-004200,Promotor
FB-8643,TRX-17947,1.0,2,Lento,Tal vez,True,77.0,5.3,FBK-004201,Pasivo
FB-10983,TRX-18031,1.0,4,Precio justo,Sí,False,29.0,41.9,FBK-004202,Pasivo
FB-9196,TRX-16425,5.0,1,Precio justo,No,False,23.0,59.9,FBK-004203,Promotor
FB-10900,TRX-19795,5.0,5,No volvería,Sí,True,22.0,58.2,FBK-004204,Promotor
FB-9808,TRX-15851,5.0,5,Dañado,No,False,63.0,47.3,FBK-004205,Pasivo
FB-11121,TRX-18903,5.0,2,Lento,Sí,True,55.0,-72.7,FBK-004206,Detractor
FB-10072,TRX-17880,5.0,4,Excelente,No,True,52.0,-18.2,FBK-004207,Detractor
FB-10041,TRX-14840,4.0,5,Sin Comentario,Sin Respuesta,True,72.0,8.4,FBK-004208,Pasivo
FB-11000,TRX-11581,2.0,1,Sin Comentario,Tal vez,True,81.0,41.7,FBK-004209,Pasivo
FB-11565,TRX-13586,5.0,5,Excelente,Sí,True,23.0,-20.8,FBK-004210,Detractor
FB-8406,TRX-11841,2.0,1,Sin Comentario,Sí,True,31.0,11.4,FBK-004211,Pasivo
FB-8631,TRX-14706,1.0,4,Sin Comentario,Sí,False,69.0,-15.2,FBK-004212,Detractor
FB-10650,TRX-16874,4.0,2,Excelente,Sin Respuesta,False,67.0,42.7,FBK-004213,Pasivo
FB-9489,TRX-17326,5.0,2,Sin Comentario,Tal vez,True,34.0,-84.2,FBK-004214,Detractor
FB-9370,TRX-15331,4.0,2,Precio justo,Sí,False,26.0,42.8,FBK-004215,Pasivo
FB-11355,TRX-14053,3.0,3,No volvería,Sí,False,57.0,67.7,FBK-004216,Promotor
FB-8564,TRX-16960,2.0,2,Lento,Sin Respuesta,True,53.0,-97.5,FBK-004217,Detractor
FB-8503,TRX-11897,5.0,2,No volvería,Sí,True,66.0,6.9,FBK-004218,Pasivo
FB-11475,TRX-12886,2.0,1,Precio justo,Sin Respuesta,True,69.0,-49.9,FBK-004219,Detractor
FB-8826,TRX-17614,2.0,4,Lento,No,False,48.0,-13.5,FBK-004220,Detractor
FB-9798,TRX-15224,3.0,4,Lento,Sin Respuesta,False,74.0,49.1,FBK-004221,Pasivo
FB-11971,TRX-11860,2.0,5,Sin Comentario,No,True,64.0,55.1,FBK-004222,Promotor
FB-9702,TRX-15694,1.0,2,No volvería,Sin Respuesta,False,77.0,-19.7,FBK-004223,Detractor
FB-11150,TRX-16522,2.0,4,Excelente,Sí,True,39.0,-81.7,FBK-004224,Detractor
FB-11149,TRX-12098,3.0,4,Excelente,Tal vez,True,47.0,21.9,FBK-004225,Pasivo
FB-8026,TRX-17925,3.0,4,Sin Comentario,No,True,49.0,-44.2,FBK-004226,Detractor
FB-9004,TRX-18014,5.0,4,Dañado,Tal vez,False,55.0,-76.8,FBK-004227,Detractor
FB-11419,TRX-19847,1.0,1,Dañado,Tal vez,True,19.0,-37.0,FBK-004228,Detractor
FB-11314,TRX-16750,2.0,2,No volvería,Tal vez,False,81.0,16.1,FBK-004229,Pasivo
FB-9940,TRX-13847,3.0,4,Sin Comentario,Sin Respuesta,True,67.0,81.7,FBK-004230,Promotor
FB-9398,TRX-10474,3.0,1,Sin Comentario,Sí,False,72.0,-56.9,FBK-004231,Detractor
FB-9174,TRX-14766,2.0,3,Lento,Tal vez,False,45.0,52.8,FBK-004232,Promotor
FB-10068,TRX-14389,2.0,5,Precio justo,Tal vez,True,20.0,72.5,FBK-004233,Promotor
FB-8701,TRX-18314,5.0,1,Precio justo,Tal vez,True,76.0,-70.4,FBK-004234,Detractor
FB-8349,TRX-13524,5.0,5,Dañado,Sí,True,37.0,-98.9,FBK-004235,Detractor
FB-9089,TRX-16701,1.0,5,Dañado,No,False,79.0,89.1,FBK-004236,Promotor
FB-9525,TRX-10996,5.0,3,Precio justo,No,True,80.0,-80.3,FBK-004237,Detractor
FB-10929,TRX-19212,5.0,3,Sin Comentario,Tal vez,False,36.0,-67.7,FBK-004238,Detractor
FB-11091,TRX-15295,4.0,3,Excelente,No,True,23.0,-18.4,FBK-004239,Detractor
FB-9699,TRX-14286,2.0,1,No volvería,Sin Respuesta,True,62.0,-41.0,FBK-004240,Detractor
FB-9477,TRX-15203,5.0,3,Dañado,Sin Respuesta,True,79.0,96.3,FBK-004241,Promotor
FB-10578,TRX-16737,4.0,4,Dañado,Sí,False,31.0,65.1,FBK-004242,Promotor
FB-10723,TRX-16412,4.0,1,Precio justo,Sin Respuesta,True,82.0,29.8,FBK-004243,Pasivo
FB-9005,TRX-17240,5.0,2,Excelente,Sí,False,71.0,-94.7,FBK-004244,Detractor
FB-8620,TRX-16966,3.0,3,Precio justo,Sí,True,77.0,-51.6,FBK-004245,Detractor
FB-11085,TRX-16531,5.0,1,Sin Comentario,No,False,48.0,-61.4,FBK-004246,Detractor
FB-11086,TRX-14271,5.0,3,Sin Comentario,Tal vez,False,62.0,-47.8,FBK-004247,Detractor
FB-10169,TRX-10895,2.0,5,Dañado,Tal vez,True,37.0,89.9,FBK-004248,Promotor
FB-9727,TRX-14396,3.0,4,Sin Comentario,Tal vez,False,65.0,-18.7,FBK-004249,Detractor
FB-11224,TRX-17954,1.0,5,Precio justo,No,True,39.0,74.8,FBK-004250,Promotor
FB-8934,TRX-13587,5.0,3,No volvería,Tal vez,False,57.0,-5.4,FBK-004251,Detractor
FB-8565,TRX-15567,5.0,1,Sin Comentario,No,True,67.0,32.7,FBK-004252,Pasivo
FB-11284,TRX-10747,2.0,4,Dañado,No,True,67.0,88.3,FBK-004253,Promotor
FB-9756,TRX-15054,1.0,5,Dañado,Sin Respuesta,True,26.0,16.5,FBK-004254,Pasivo
FB-9693,TRX-17334,4.0,4,Dañado,Tal vez,True,69.0,-28.7,FBK-004255,Detractor
FB-11760,TRX-16714,3.0,4,Dañado,Sí,False,63.0,-5.4,FBK-004256,Detractor
FB-9676,TRX-13625,1.0,3,Dañado,Tal vez,False,26.0,-6.3,FBK-004257,Detractor
FB-11678,TRX-19379,5.0,4,Lento,Sin Respuesta,True,50.0,60.0,FBK-004258,Promotor
FB-9879,TRX-12728,4.0,2,Lento,Sin Respuesta,False,74.0,-32.9,FBK-004259,Detractor
FB-11898,TRX-18782,2.0,2,Precio justo,Sin Respuesta,False,48.0,-91.4,FBK-004260,Detractor
FB-11491,TRX-13378,5.0,5,Sin Comentario,Sí,False,56.0,34.6,FBK-004261,Pasivo
FB-10114,TRX-11807,2.0,5,Lento,Sin Respuesta,True,70.0,71.0,FBK-004262,Promotor
FB-11254,TRX-15401,3.0,1,Dañado,Sin Respuesta,True,75.0,0.3,FBK-004263,Pasivo
FB-10794,TRX-12117,2.0,3,Dañado,Sí,True,81.0,-72.0,FBK-004264,Detractor
FB-9481,TRX-19911,1.0,5,Dañado,Sí,True,44.0,-71.0,FBK-004265,Detractor
FB-11865,TRX-18843,1.0,1,Lento,No,True,26.0,78.4,FBK-004266,Promotor
FB-8121,TRX-10326,3.0,5,Lento,No,False,66.0,-85.4,FBK-004267,Detractor
FB-9812,TRX-10345,3.0,1,Sin Comentario,Sí,False,81.0,0.6,FBK-004268,Pasivo
FB-8596,TRX-16212,3.0,3,Excelente,Sí,False,80.0,-33.9,FBK-004269,Detractor
FB-11154,TRX-11478,1.0,3,Dañado,Sin Respuesta,True,39.0,-45.0,FBK-004270,Detractor
FB-8040,TRX-15460,5.0,5,Sin Comentario,Sí,True,19.0,-65.6,FBK-004271,Detractor
FB-10939,TRX-15778,1.0,2,Sin Comentario,Tal vez,True,56.0,-40.1,FBK-004272,Detractor
FB-11302,TRX-19058,2.0,4,Sin Comentario,Sí,True,74.0,43.1,FBK-004273,Pasivo
FB-10119,TRX-11039,3.0,5,Excelente,No,True,40.0,19.5,FBK-004274,Pasivo
FB-11865,TRX-10806,4.0,1,Sin Comentario,Sin Respuesta,False,79.0,-83.5,FBK-004275,Detractor
FB-8285,TRX-18497,1.0,3,Excelente,Sí,False,30.0,50.8,FBK-004276,Promotor
FB-8347,TRX-13448,4.0,5,Sin Comentario,Sin Respuesta,False,64.0,-29.1,FBK-004277,Detractor
FB-9385,TRX-15932,5.0,3,Sin Comentario,Sin Respuesta,False,37.0,-56.6,FBK-004278,Detractor
FB-9289,TRX-18773,1.0,5,Sin Comentario,Sin Respuesta,True,30.0,63.5,FBK-004279,Promotor
FB-9645,TRX-13251,5.0,3,Excelente,Sin Respuesta,True,72.0,27.2,FBK-004280,Pasivo
FB-11163,TRX-12572,5.0,2,Sin Comentario,Tal vez,False,44.0,44.5,FBK-004281,Pasivo
FB-8673,TRX-18776,1.0,1,Dañado,Tal vez,False,48.0,-38.9,FBK-004282,Detractor
FB-9777,TRX-16480,1.0,5,Lento,Sí,True,39.0,49.8,FBK-004283,Pasivo
FB-8251,TRX-13757,5.0,3,Dañado,Sí,False,49.0,-44.9,FBK-004284,Detractor
FB-9610,TRX-14754,3.0,5,Lento,Tal vez,False,81.0,36.0,FBK-004285,Pasivo
FB-11109,TRX-12644,1.0,1,Sin Comentario,Sin Respuesta,True,39.0,-56.4,FBK-004286,Detractor
FB-8151,TRX-16125,5.0,5,Sin Comentario,Sin Respuesta,False,79.0,26.8,FBK-004287,Pasivo
FB-10704,TRX-15431,2.0,4,Dañado,Sin Respuesta,False,64.0,-8.7,FBK-004288,Detractor
FB-11778,TRX-16773,4.0,3,Sin Comentario,Sí,True,18.0,-68.7,FBK-004289,Detractor
FB-10627,TRX-13532,2.0,1,No volvería,Tal vez,False,60.0,18.8,FBK-004290,Pasivo
FB-8618,TRX-19059,1.0,2,Sin Comentario,Tal vez,False,55.0,-97.7,FBK-004291,Detractor
FB-11696,TRX-14074,1.0,4,No volvería,No,True,58.0,38.0,FBK-004292,Pasivo
FB-10353,TRX-10223,1.0,5,Dañado,Sí,True,31.0,89.0,FBK-004293,Promotor
FB-8236,TRX-10591,1.0,5,Dañado,Sin Respuesta,True,20.0,79.2,FBK-004294,Promotor
FB-10587,TRX-10328,2.0,4,Sin Comentario,No,True,82.0,95.1,FBK-004295,Promotor
FB-10921,TRX-18627,3.0,2,Dañado,No,True,61.0,-12.4,FBK-004296,Detractor
FB-11272,TRX-11679,5.0,2,No volvería,Sin Respuesta,False,33.0,65.9,FBK-004297,Promotor
FB-10704,TRX-18216,5.0,5,Sin Comentario,Sí,True,25.0,-71.7,FBK-004298,Detractor
FB-11587,TRX-16519,5.0,5,Sin Comentario,Sin Respuesta,False,82.0,-96.6,FBK-004299,Detractor
FB-10129,TRX-17944,4.0,2,Sin Comentario,No,False,79.0,-68.3,FBK-004300,Detractor
FB-11984,TRX-10692,1.0,2,Sin Comentario,Sin Respuesta,False,19.0,-11.3,FBK-004301,Detractor
FB-9211,TRX-12571,2.0,2,Dañado,No,True,73.0,-67.5,FBK-004302,Detractor
FB-9717,TRX-14638,2.0,5,Precio justo,Sin Respuesta,True,34.0,-9.2,FBK-004303,Detractor
FB-9646,TRX-14939,2.0,3,Precio justo,No,False,78.0,-52.9,FBK-004304,Detractor
